width	length	x	Vmax 
1.010000 9.950000 0.245800 1.205215 numThread:%!d(MISSING) 
4.880000 0.460000 0.112200 0.123068 numThread:%!d(MISSING) 
9.320000 1.900000 0.448300 3.789049 numThread:%!d(MISSING) 
9.330000 4.150000 0.897300 15.926071 numThread:%!d(MISSING) 
9.750000 9.300000 1.586200 63.931635 numThread:%!d(MISSING) 
8.200000 6.950000 1.249700 31.706252 numThread:%!d(MISSING) 
8.710000 1.220000 0.293600 1.509136 numThread:%!d(MISSING) 
6.530000 9.850000 1.283300 37.045056 numThread:%!d(MISSING) 
4.690000 7.630000 0.942400 15.188128 numThread:%!d(MISSING) 
1.190000 4.010000 0.272100 0.609018 numThread:%!d(MISSING) 
5.770000 0.740000 0.178700 0.370063 numThread:%!d(MISSING) 
1.470000 9.440000 0.352100 2.355505 numThread:%!d(MISSING) 
4.710000 1.500000 0.340400 1.123565 numThread:%!d(MISSING) 
3.220000 5.420000 0.653100 5.141850 numThread:%!d(MISSING) 
3.390000 4.170000 0.620000 3.905690 numThread:%!d(MISSING) 
3.820000 6.610000 0.780400 8.902142 numThread:%!d(MISSING) 
8.670000 2.480000 0.569300 5.751422 numThread:%!d(MISSING) 
0.800000 3.230000 0.186100 0.227520 numThread:%!d(MISSING) 
1.220000 6.950000 0.290400 1.182274 numThread:%!d(MISSING) 
8.210000 9.310000 1.451400 49.353829 numThread:%!d(MISSING) 
6.400000 5.100000 0.940100 13.681136 numThread:%!d(MISSING) 
5.060000 9.520000 1.055000 23.061772 numThread:%!d(MISSING) 
5.010000 0.490000 0.119400 0.143104 numThread:%!d(MISSING) 
7.870000 8.000000 1.322400 37.003385 numThread:%!d(MISSING) 
6.820000 4.390000 0.870500 11.711943 numThread:%!d(MISSING) 
1.160000 3.390000 0.261000 0.477574 numThread:%!d(MISSING) 
6.770000 4.150000 0.834600 10.561082 numThread:%!d(MISSING) 
7.650000 8.790000 1.360200 40.698136 numThread:%!d(MISSING) 
5.720000 7.850000 1.089800 21.878263 numThread:%!d(MISSING) 
5.030000 5.200000 0.852100 9.906797 numThread:%!d(MISSING) 
7.320000 1.840000 0.427400 2.722331 numThread:%!d(MISSING) 
3.990000 2.240000 0.461000 1.864111 numThread:%!d(MISSING) 
8.040000 6.710000 1.214300 29.173130 numThread:%!d(MISSING) 
0.560000 3.740000 0.134400 0.135853 numThread:%!d(MISSING) 
8.330000 1.920000 0.449100 3.410382 numThread:%!d(MISSING) 
2.580000 1.410000 0.292100 0.481419 numThread:%!d(MISSING) 
7.260000 1.200000 0.286600 1.201223 numThread:%!d(MISSING) 
0.330000 5.210000 0.081200 0.068693 numThread:%!d(MISSING) 
5.700000 1.440000 0.334400 1.297493 numThread:%!d(MISSING) 
1.850000 9.680000 0.438300 3.755893 numThread:%!d(MISSING) 
3.140000 4.410000 0.603000 3.736511 numThread:%!d(MISSING) 
6.710000 6.790000 1.124900 22.779450 numThread:%!d(MISSING) 
5.680000 2.210000 0.488500 2.832713 numThread:%!d(MISSING) 
0.970000 3.080000 0.220400 0.307825 numThread:%!d(MISSING) 
8.290000 8.230000 1.376600 41.743944 numThread:%!d(MISSING) 
2.290000 2.980000 0.428000 1.303609 numThread:%!d(MISSING) 
3.360000 8.490000 0.740700 9.752320 numThread:%!d(MISSING) 
8.810000 1.540000 0.366700 2.388899 numThread:%!d(MISSING) 
8.140000 7.760000 1.323900 37.171438 numThread:%!d(MISSING) 
9.770000 7.950000 1.453500 50.305793 numThread:%!d(MISSING) 
2.760000 0.920000 0.207700 0.245727 numThread:%!d(MISSING) 
8.470000 4.230000 0.894100 14.587795 numThread:%!d(MISSING) 
0.080000 9.020000 0.020000 0.007184 numThread:%!d(MISSING) 
6.170000 4.500000 0.857100 10.639155 numThread:%!d(MISSING) 
4.790000 4.870000 0.804900 8.345274 numThread:%!d(MISSING) 
4.280000 5.190000 0.778300 7.701435 numThread:%!d(MISSING) 
9.820000 3.950000 0.868600 15.535449 numThread:%!d(MISSING) 
6.900000 4.600000 0.902500 12.852074 numThread:%!d(MISSING) 
3.170000 9.770000 0.717800 10.375931 numThread:%!d(MISSING) 
4.450000 6.680000 0.873200 11.647162 numThread:%!d(MISSING) 
1.550000 2.960000 0.324300 0.675678 numThread:%!d(MISSING) 
2.280000 6.290000 0.509100 3.386511 numThread:%!d(MISSING) 
1.470000 3.920000 0.326700 0.871474 numThread:%!d(MISSING) 
9.870000 9.950000 1.651600 72.089377 numThread:%!d(MISSING) 
8.120000 3.560000 0.771700 10.234572 numThread:%!d(MISSING) 
9.720000 2.350000 0.547700 5.926346 numThread:%!d(MISSING) 
5.330000 3.820000 0.732000 6.667273 numThread:%!d(MISSING) 
9.440000 2.490000 0.576000 6.387462 numThread:%!d(MISSING) 
1.380000 2.700000 0.290300 0.491840 numThread:%!d(MISSING) 
9.570000 4.770000 1.008700 20.970154 numThread:%!d(MISSING) 
2.280000 1.850000 0.338600 0.636488 numThread:%!d(MISSING) 
6.810000 8.680000 1.262900 33.297399 numThread:%!d(MISSING) 
8.440000 5.390000 1.071300 21.908274 numThread:%!d(MISSING) 
8.390000 0.810000 0.197400 0.655290 numThread:%!d(MISSING) 
6.830000 2.380000 0.534200 4.036904 numThread:%!d(MISSING) 
6.890000 9.170000 1.298500 36.640929 numThread:%!d(MISSING) 
7.770000 9.320000 1.406700 45.366938 numThread:%!d(MISSING) 
1.630000 4.390000 0.362700 1.202349 numThread:%!d(MISSING) 
6.400000 0.120000 0.029900 0.011412 numThread:%!d(MISSING) 
7.790000 7.240000 1.250000 31.343250 numThread:%!d(MISSING) 
5.470000 0.750000 0.180600 0.358726 numThread:%!d(MISSING) 
4.320000 8.320000 0.905500 14.787794 numThread:%!d(MISSING) 
8.730000 2.800000 0.634900 7.247763 numThread:%!d(MISSING) 
4.940000 8.060000 0.993500 17.817001 numThread:%!d(MISSING) 
5.260000 7.140000 0.998300 16.756437 numThread:%!d(MISSING) 
5.130000 0.320000 0.078700 0.063632 numThread:%!d(MISSING) 
4.560000 4.440000 0.749800 6.747300 numThread:%!d(MISSING) 
8.970000 0.770000 0.188200 0.636575 numThread:%!d(MISSING) 
7.800000 3.080000 0.679200 7.532232 numThread:%!d(MISSING) 
9.920000 5.960000 1.205200 32.125903 numThread:%!d(MISSING) 
8.240000 1.000000 0.242000 0.968507 numThread:%!d(MISSING) 
2.500000 7.390000 0.563200 4.845593 numThread:%!d(MISSING) 
0.410000 2.530000 0.098000 0.048949 numThread:%!d(MISSING) 
6.970000 6.060000 1.077900 20.259777 numThread:%!d(MISSING) 
4.170000 2.920000 0.563900 3.074513 numThread:%!d(MISSING) 
5.840000 3.680000 0.734300 7.098415 numThread:%!d(MISSING) 
7.970000 6.240000 1.158100 25.691731 numThread:%!d(MISSING) 
7.190000 4.030000 0.829700 10.878064 numThread:%!d(MISSING) 
4.300000 4.070000 0.696700 5.420191 numThread:%!d(MISSING) 
7.200000 9.080000 1.329800 38.765245 numThread:%!d(MISSING) 
4.550000 3.500000 0.653900 4.647627 numThread:%!d(MISSING) 
8.740000 3.670000 0.801400 11.823871 numThread:%!d(MISSING) 
1.820000 0.350000 0.082900 0.025260 numThread:%!d(MISSING) 
8.480000 3.800000 0.820500 12.115012 numThread:%!d(MISSING) 
4.880000 1.000000 0.235900 0.549272 numThread:%!d(MISSING) 
4.780000 8.150000 0.972800 17.107419 numThread:%!d(MISSING) 
7.100000 1.010000 0.242900 0.842174 numThread:%!d(MISSING) 
8.220000 4.540000 0.938000 15.852590 numThread:%!d(MISSING) 
9.900000 3.770000 0.835900 14.431320 numThread:%!d(MISSING) 
3.220000 5.550000 0.657200 5.304497 numThread:%!d(MISSING) 
6.390000 8.260000 1.191400 28.058799 numThread:%!d(MISSING) 
6.170000 4.020000 0.794200 8.847879 numThread:%!d(MISSING) 
0.560000 9.560000 0.137900 0.363859 numThread:%!d(MISSING) 
2.990000 0.330000 0.080100 0.038488 numThread:%!d(MISSING) 
7.910000 0.540000 0.132600 0.278565 numThread:%!d(MISSING) 
1.450000 8.710000 0.346100 2.102865 numThread:%!d(MISSING) 
0.030000 1.130000 0.007400 0.000125 numThread:%!d(MISSING) 
8.250000 4.940000 0.999800 18.375000 numThread:%!d(MISSING) 
3.220000 7.730000 0.704100 8.064647 numThread:%!d(MISSING) 
3.170000 4.190000 0.595900 3.534306 numThread:%!d(MISSING) 
1.770000 3.030000 0.360600 0.873182 numThread:%!d(MISSING) 
5.250000 6.590000 0.967900 14.929809 numThread:%!d(MISSING) 
5.450000 7.140000 1.021200 17.738838 numThread:%!d(MISSING) 
4.230000 0.240000 0.059100 0.029598 numThread:%!d(MISSING) 
5.860000 8.970000 1.156800 27.307718 numThread:%!d(MISSING) 
9.430000 7.180000 1.346600 40.703240 numThread:%!d(MISSING) 
3.310000 6.090000 0.686500 6.272433 numThread:%!d(MISSING) 
4.740000 3.610000 0.677000 5.171478 numThread:%!d(MISSING) 
6.150000 6.260000 1.034000 17.693543 numThread:%!d(MISSING) 
6.620000 4.020000 0.810500 9.720003 numThread:%!d(MISSING) 
0.480000 1.190000 0.105500 0.027784 numThread:%!d(MISSING) 
2.310000 5.760000 0.508200 3.118478 numThread:%!d(MISSING) 
2.260000 0.600000 0.138700 0.088711 numThread:%!d(MISSING) 
3.160000 5.260000 0.639000 4.788745 numThread:%!d(MISSING) 
7.230000 2.300000 0.522000 4.055740 numThread:%!d(MISSING) 
7.540000 5.180000 1.006600 17.617785 numThread:%!d(MISSING) 
1.240000 6.770000 0.294500 1.185018 numThread:%!d(MISSING) 
9.670000 7.770000 1.427700 47.815148 numThread:%!d(MISSING) 
8.610000 7.420000 1.324800 37.668690 numThread:%!d(MISSING) 
4.050000 1.020000 0.236900 0.462742 numThread:%!d(MISSING) 
2.490000 7.860000 0.565400 5.171334 numThread:%!d(MISSING) 
8.490000 5.860000 1.137000 25.344385 numThread:%!d(MISSING) 
2.690000 9.390000 0.617400 7.326962 numThread:%!d(MISSING) 
9.650000 4.620000 0.985100 20.046720 numThread:%!d(MISSING) 
8.270000 9.490000 1.469600 51.319908 numThread:%!d(MISSING) 
7.970000 8.960000 1.403600 44.586303 numThread:%!d(MISSING) 
5.970000 0.170000 0.042200 0.021261 numThread:%!d(MISSING) 
4.120000 9.800000 0.899500 16.704004 numThread:%!d(MISSING) 
6.860000 0.650000 0.158500 0.345343 numThread:%!d(MISSING) 
5.750000 5.780000 0.960800 14.192456 numThread:%!d(MISSING) 
5.400000 5.280000 0.889800 11.276300 numThread:%!d(MISSING) 
1.990000 7.850000 0.461900 3.411000 numThread:%!d(MISSING) 
2.590000 3.740000 0.502000 2.178327 numThread:%!d(MISSING) 
2.730000 2.790000 0.459900 1.556962 numThread:%!d(MISSING) 
3.530000 1.400000 0.308500 0.703651 numThread:%!d(MISSING) 
7.520000 4.430000 0.900500 13.539244 numThread:%!d(MISSING) 
3.010000 1.270000 0.277100 0.487103 numThread:%!d(MISSING) 
9.960000 3.530000 0.790600 12.909395 numThread:%!d(MISSING) 
2.160000 4.680000 0.463800 2.144824 numThread:%!d(MISSING) 
6.830000 2.740000 0.602800 5.202212 numThread:%!d(MISSING) 
3.100000 1.800000 0.367300 0.925632 numThread:%!d(MISSING) 
0.150000 5.610000 0.037200 0.015568 numThread:%!d(MISSING) 
1.910000 6.570000 0.437700 2.578768 numThread:%!d(MISSING) 
3.440000 4.830000 0.660600 4.911195 numThread:%!d(MISSING) 
6.260000 7.210000 1.114200 22.377391 numThread:%!d(MISSING) 
6.430000 2.140000 0.483100 3.098318 numThread:%!d(MISSING) 
7.820000 7.810000 1.302500 35.355158 numThread:%!d(MISSING) 
2.410000 0.520000 0.122200 0.072934 numThread:%!d(MISSING) 
6.850000 9.360000 1.303100 37.349161 numThread:%!d(MISSING) 
0.320000 5.550000 0.078800 0.069007 numThread:%!d(MISSING) 
5.620000 1.650000 0.377800 1.643702 numThread:%!d(MISSING) 
7.860000 2.760000 0.618900 6.238706 numThread:%!d(MISSING) 
3.570000 5.820000 0.717800 6.717218 numThread:%!d(MISSING) 
8.780000 4.090000 0.876700 14.393971 numThread:%!d(MISSING) 
3.340000 3.320000 0.555000 2.735206 numThread:%!d(MISSING) 
8.820000 2.610000 0.597100 6.446654 numThread:%!d(MISSING) 
1.610000 4.680000 0.362000 1.268816 numThread:%!d(MISSING) 
4.410000 0.960000 0.225500 0.454412 numThread:%!d(MISSING) 
5.250000 1.870000 0.418500 1.907786 numThread:%!d(MISSING) 
2.790000 7.300000 0.618300 5.823697 numThread:%!d(MISSING) 
1.540000 5.850000 0.356300 1.514519 numThread:%!d(MISSING) 
5.810000 4.990000 0.892300 11.513362 numThread:%!d(MISSING) 
4.600000 6.210000 0.871300 11.122274 numThread:%!d(MISSING) 
8.640000 5.400000 1.080000 22.674816 numThread:%!d(MISSING) 
2.110000 4.330000 0.448300 1.867657 numThread:%!d(MISSING) 
0.590000 3.450000 0.140600 0.137581 numThread:%!d(MISSING) 
8.570000 6.050000 1.165200 27.042913 numThread:%!d(MISSING) 
5.710000 0.570000 0.138800 0.220475 numThread:%!d(MISSING) 
6.490000 3.010000 0.645800 5.768887 numThread:%!d(MISSING) 
6.460000 4.340000 0.849400 10.681444 numThread:%!d(MISSING) 
7.770000 4.670000 0.944200 15.447356 numThread:%!d(MISSING) 
7.960000 4.250000 0.885200 13.585813 numThread:%!d(MISSING) 
9.270000 2.670000 0.612500 7.120328 numThread:%!d(MISSING) 
0.000000 0.510000 0.000000 0.000000 numThread:%!d(MISSING) 
9.840000 4.810000 1.021300 22.038147 numThread:%!d(MISSING) 
0.780000 9.030000 0.190600 0.657406 numThread:%!d(MISSING) 
9.790000 9.210000 1.581100 63.376194 numThread:%!d(MISSING) 
1.350000 4.810000 0.310500 0.948199 numThread:%!d(MISSING) 
1.820000 1.010000 0.208400 0.173468 numThread:%!d(MISSING) 
7.220000 7.080000 1.191500 27.070152 numThread:%!d(MISSING) 
8.090000 4.210000 0.882000 13.647535 numThread:%!d(MISSING) 
0.170000 2.310000 0.041700 0.008041 numThread:%!d(MISSING) 
1.380000 7.770000 0.328300 1.689377 numThread:%!d(MISSING) 
6.360000 5.900000 1.019500 17.008707 numThread:%!d(MISSING) 
1.080000 7.500000 0.259600 1.016291 numThread:%!d(MISSING) 
2.680000 8.220000 0.606500 6.234377 numThread:%!d(MISSING) 
1.500000 5.600000 0.346500 1.372122 numThread:%!d(MISSING) 
3.890000 9.990000 0.859700 15.433476 numThread:%!d(MISSING) 
5.560000 4.160000 0.785200 8.112269 numThread:%!d(MISSING) 
1.570000 7.520000 0.369900 2.082138 numThread:%!d(MISSING) 
8.330000 3.140000 0.697300 8.440849 numThread:%!d(MISSING) 
9.990000 4.360000 0.945900 18.906628 numThread:%!d(MISSING) 
2.580000 4.570000 0.530200 2.827656 numThread:%!d(MISSING) 
9.950000 8.610000 1.534600 58.506835 numThread:%!d(MISSING) 
8.280000 8.490000 1.397200 43.653814 numThread:%!d(MISSING) 
2.690000 9.170000 0.615900 7.129340 numThread:%!d(MISSING) 
0.920000 3.100000 0.210400 0.281401 numThread:%!d(MISSING) 
7.520000 5.950000 1.099900 21.945000 numThread:%!d(MISSING) 
5.380000 6.380000 0.969400 14.815396 numThread:%!d(MISSING) 
4.300000 5.190000 0.780500 7.758038 numThread:%!d(MISSING) 
2.550000 2.170000 0.389500 0.959518 numThread:%!d(MISSING) 
7.080000 9.530000 1.339700 40.387601 numThread:%!d(MISSING) 
5.070000 1.340000 0.309900 0.993240 numThread:%!d(MISSING) 
8.800000 4.840000 1.001000 19.312017 numThread:%!d(MISSING) 
1.150000 9.670000 0.278400 1.505017 numThread:%!d(MISSING) 
3.370000 2.360000 0.455700 1.622988 numThread:%!d(MISSING) 
9.640000 4.730000 1.003500 20.857405 numThread:%!d(MISSING) 
5.360000 0.930000 0.221500 0.530399 numThread:%!d(MISSING) 
3.820000 0.000000 0.000000 0.000000 numThread:%!d(MISSING) 
2.020000 3.840000 0.422200 1.486831 numThread:%!d(MISSING) 
9.310000 7.940000 1.424000 46.856014 numThread:%!d(MISSING) 
1.270000 8.420000 0.304600 1.572155 numThread:%!d(MISSING) 
3.650000 5.330000 0.710000 6.190703 numThread:%!d(MISSING) 
1.370000 9.300000 0.328900 2.024371 numThread:%!d(MISSING) 
6.350000 4.630000 0.881900 11.592546 numThread:%!d(MISSING) 
6.980000 9.840000 1.342100 41.256001 numThread:%!d(MISSING) 
3.290000 1.460000 0.315800 0.695461 numThread:%!d(MISSING) 
8.010000 0.330000 0.081600 0.106802 numThread:%!d(MISSING) 
8.170000 0.170000 0.042300 0.029208 numThread:%!d(MISSING) 
1.840000 5.920000 0.418700 2.133618 numThread:%!d(MISSING) 
2.980000 7.900000 0.661700 7.209086 numThread:%!d(MISSING) 
7.780000 9.560000 1.422300 47.139552 numThread:%!d(MISSING) 
8.390000 6.600000 1.222700 30.197554 numThread:%!d(MISSING) 
0.850000 4.310000 0.201000 0.351908 numThread:%!d(MISSING) 
5.210000 9.970000 1.090500 25.728037 numThread:%!d(MISSING) 
1.650000 0.290000 0.069000 0.015858 numThread:%!d(MISSING) 
8.650000 0.560000 0.137700 0.328196 numThread:%!d(MISSING) 
3.110000 9.900000 0.706900 10.175325 numThread:%!d(MISSING) 
0.490000 9.610000 0.120900 0.281115 numThread:%!d(MISSING) 
6.970000 9.800000 1.339000 40.930049 numThread:%!d(MISSING) 
0.970000 7.270000 0.233900 0.799018 numThread:%!d(MISSING) 
6.980000 3.340000 0.712200 7.579451 numThread:%!d(MISSING) 
9.330000 1.040000 0.252300 1.192148 numThread:%!d(MISSING) 
4.690000 8.300000 0.963600 16.965885 numThread:%!d(MISSING) 
7.430000 5.400000 1.029700 18.473875 numThread:%!d(MISSING) 
8.360000 2.440000 0.559000 5.351824 numThread:%!d(MISSING) 
3.440000 4.190000 0.626700 4.024147 numThread:%!d(MISSING) 
8.010000 3.840000 0.818500 11.491510 numThread:%!d(MISSING) 
0.330000 0.020000 0.004900 0.000016 numThread:%!d(MISSING) 
0.440000 2.180000 0.103900 0.047580 numThread:%!d(MISSING) 
4.230000 8.930000 0.903800 15.593534 numThread:%!d(MISSING) 
3.690000 7.560000 0.783700 9.968580 numThread:%!d(MISSING) 
6.340000 7.770000 1.157900 25.414506 numThread:%!d(MISSING) 
2.940000 7.260000 0.645800 6.353581 numThread:%!d(MISSING) 
5.120000 0.580000 0.140700 0.203284 numThread:%!d(MISSING) 
0.790000 7.170000 0.191800 0.528983 numThread:%!d(MISSING) 
2.670000 5.160000 0.560100 3.506720 numThread:%!d(MISSING) 
5.860000 2.550000 0.553500 3.796223 numThread:%!d(MISSING) 
0.490000 5.610000 0.119700 0.161101 numThread:%!d(MISSING) 
5.850000 0.720000 0.174100 0.356134 numThread:%!d(MISSING) 
6.010000 7.650000 1.114000 22.843688 numThread:%!d(MISSING) 
6.660000 1.940000 0.444500 2.696035 numThread:%!d(MISSING) 
3.950000 4.110000 0.671300 4.843912 numThread:%!d(MISSING) 
7.350000 8.580000 1.315700 36.930467 numThread:%!d(MISSING) 
1.210000 5.810000 0.285100 0.955776 numThread:%!d(MISSING) 
0.070000 8.030000 0.017500 0.004897 numThread:%!d(MISSING) 
7.660000 0.660000 0.161300 0.399321 numThread:%!d(MISSING) 
3.400000 8.180000 0.743700 9.519558 numThread:%!d(MISSING) 
8.790000 8.220000 1.415100 45.456026 numThread:%!d(MISSING) 
9.750000 2.890000 0.661000 8.735184 numThread:%!d(MISSING) 
8.710000 6.260000 1.198300 29.227962 numThread:%!d(MISSING) 
8.800000 3.850000 0.834900 12.978739 numThread:%!d(MISSING) 
8.520000 2.370000 0.545500 5.183172 numThread:%!d(MISSING) 
4.640000 9.060000 0.975500 18.647757 numThread:%!d(MISSING) 
4.150000 7.270000 0.850500 11.599528 numThread:%!d(MISSING) 
7.990000 1.750000 0.410900 2.733933 numThread:%!d(MISSING) 
0.780000 3.450000 0.182700 0.233650 numThread:%!d(MISSING) 
3.040000 0.600000 0.141900 0.123667 numThread:%!d(MISSING) 
8.780000 0.520000 0.128000 0.288043 numThread:%!d(MISSING) 
5.940000 1.510000 0.350400 1.485542 numThread:%!d(MISSING) 
8.660000 4.250000 0.901600 15.126340 numThread:%!d(MISSING) 
0.140000 9.790000 0.034900 0.023814 numThread:%!d(MISSING) 
5.920000 9.670000 1.190900 30.709868 numThread:%!d(MISSING) 
1.630000 8.220000 0.385300 2.466696 numThread:%!d(MISSING) 
4.900000 2.420000 0.512700 2.770383 numThread:%!d(MISSING) 
7.550000 9.400000 1.387500 43.892695 numThread:%!d(MISSING) 
4.210000 1.450000 0.325900 0.925607 numThread:%!d(MISSING) 
4.020000 1.630000 0.358000 1.081108 numThread:%!d(MISSING) 
5.070000 3.240000 0.643800 4.754307 numThread:%!d(MISSING) 
7.630000 0.320000 0.079100 0.095627 numThread:%!d(MISSING) 
0.380000 4.170000 0.092700 0.071880 numThread:%!d(MISSING) 
9.040000 8.550000 1.464100 50.305476 numThread:%!d(MISSING) 
6.280000 3.400000 0.705900 6.832375 numThread:%!d(MISSING) 
7.930000 2.330000 0.533400 4.624362 numThread:%!d(MISSING) 
6.070000 1.120000 0.265900 0.866188 numThread:%!d(MISSING) 
1.110000 7.490000 0.266400 1.069781 numThread:%!d(MISSING) 
9.600000 7.110000 1.346900 41.079319 numThread:%!d(MISSING) 
6.980000 5.150000 0.976900 15.693645 numThread:%!d(MISSING) 
7.480000 5.540000 1.049400 19.432564 numThread:%!d(MISSING) 
3.760000 1.020000 0.235300 0.425233 numThread:%!d(MISSING) 
5.190000 4.290000 0.779400 7.729726 numThread:%!d(MISSING) 
2.850000 8.000000 0.637800 6.752322 numThread:%!d(MISSING) 
6.550000 5.380000 0.979900 15.383844 numThread:%!d(MISSING) 
8.400000 2.860000 0.643800 7.199962 numThread:%!d(MISSING) 
4.180000 8.860000 0.893800 15.123105 numThread:%!d(MISSING) 
6.360000 9.140000 1.230800 32.043970 numThread:%!d(MISSING) 
9.170000 3.660000 0.805800 12.475900 numThread:%!d(MISSING) 
1.760000 7.570000 0.411400 2.601478 numThread:%!d(MISSING) 
0.490000 3.740000 0.118200 0.105022 numThread:%!d(MISSING) 
9.620000 7.820000 1.430300 47.947330 numThread:%!d(MISSING) 
2.760000 6.930000 0.607900 5.364029 numThread:%!d(MISSING) 
6.500000 5.630000 1.003100 16.335115 numThread:%!d(MISSING) 
8.270000 7.680000 1.326400 37.455928 numThread:%!d(MISSING) 
3.200000 5.660000 0.657400 5.385139 numThread:%!d(MISSING) 
2.590000 8.640000 0.591700 6.206018 numThread:%!d(MISSING) 
4.200000 9.160000 0.903000 15.897745 numThread:%!d(MISSING) 
8.660000 1.880000 0.441700 3.423245 numThread:%!d(MISSING) 
4.180000 7.380000 0.858300 11.974332 numThread:%!d(MISSING) 
8.910000 7.400000 1.341800 39.403558 numThread:%!d(MISSING) 
2.130000 5.460000 0.470600 2.528039 numThread:%!d(MISSING) 
3.650000 2.550000 0.492800 2.054083 numThread:%!d(MISSING) 
7.660000 9.200000 1.387500 43.548248 numThread:%!d(MISSING) 
3.040000 9.370000 0.688400 9.151789 numThread:%!d(MISSING) 
3.960000 8.780000 0.854000 13.600927 numThread:%!d(MISSING) 
0.940000 9.790000 0.229100 1.030048 numThread:%!d(MISSING) 
6.090000 8.690000 1.175800 27.861139 numThread:%!d(MISSING) 
0.370000 0.120000 0.027200 0.000563 numThread:%!d(MISSING) 
5.510000 6.860000 1.012600 17.060600 numThread:%!d(MISSING) 
0.290000 1.830000 0.069400 0.017746 numThread:%!d(MISSING) 
9.970000 7.220000 1.378500 44.376147 numThread:%!d(MISSING) 
1.070000 1.710000 0.213900 0.176131 numThread:%!d(MISSING) 
3.030000 8.400000 0.677000 7.994758 numThread:%!d(MISSING) 
9.910000 4.390000 0.949900 18.947655 numThread:%!d(MISSING) 
8.120000 0.380000 0.093900 0.143157 numThread:%!d(MISSING) 
6.390000 1.060000 0.253100 0.824713 numThread:%!d(MISSING) 
0.530000 2.430000 0.124500 0.076301 numThread:%!d(MISSING) 
8.400000 1.900000 0.445100 3.375370 numThread:%!d(MISSING) 
