width	length	x	Vmax 
1.090000 9.450000 0.264200 1.323740
3.620000 2.050000 0.421000 1.412802
5.380000 1.880000 0.421800 1.983103
8.210000 1.290000 0.308800 1.576464
3.730000 6.570000 0.765500 8.482323
1.120000 8.470000 0.270100 1.241838
0.070000 2.400000 0.017400 0.001449
8.540000 6.780000 1.251600 32.314042
7.680000 7.280000 1.245300 30.950826
2.810000 7.380000 0.623100 5.976798
8.000000 2.280000 0.523600 4.487991
8.800000 3.450000 0.761700 10.678347
1.640000 2.030000 0.300700 0.446162
2.930000 3.340000 0.519200 2.260444
3.720000 6.420000 0.759500 8.192803
9.920000 9.450000 1.612700 67.203156
7.690000 7.070000 1.226700 29.655825
0.840000 7.120000 0.203400 0.591519
6.610000 2.530000 0.560600 4.334908
8.380000 6.400000 1.198900 28.704017
4.520000 6.200000 0.861000 10.787851
6.650000 2.770000 0.605700 5.134278
0.640000 5.260000 0.154800 0.253193
5.800000 2.810000 0.597700 4.443653
6.030000 0.030000 0.007500 0.000677
8.860000 6.720000 1.262100 33.551350
3.610000 9.900000 0.805400 13.346902
7.680000 6.850000 1.204900 28.195554
7.410000 9.220000 1.361400 41.459634
7.350000 9.370000 1.363200 41.873890
6.810000 9.760000 1.316700 39.191520
4.710000 4.050000 0.723800 6.145112
7.740000 4.360000 0.896500 13.685923
3.620000 4.330000 0.654600 4.569412
6.510000 6.700000 1.100500 21.334503
1.830000 9.090000 0.432100 3.432809
9.500000 8.910000 1.531800 57.641280
0.790000 2.540000 0.179800 0.168732
3.730000 7.140000 0.780800 9.444715
5.760000 0.200000 0.049600 0.028302
4.020000 0.410000 0.099800 0.080220
5.880000 2.940000 0.621300 4.890577
1.250000 7.750000 0.298900 1.394268
1.090000 4.960000 0.255900 0.658162
9.180000 1.130000 0.273300 1.376537
0.330000 4.510000 0.080900 0.059168
7.850000 5.150000 1.015400 18.430778
8.000000 7.780000 1.314600 36.366985
6.770000 8.950000 1.272700 34.435282
2.410000 0.650000 0.150100 0.110775
3.980000 8.520000 0.852700 13.217267
7.270000 5.090000 0.983000 16.288011
2.370000 6.880000 0.532700 4.040917
2.910000 2.820000 0.477300 1.741001
0.200000 0.570000 0.044900 0.002376
6.060000 5.000000 0.909100 12.269722
1.100000 5.960000 0.261100 0.820366
9.360000 1.970000 0.463800 4.076771
3.550000 7.560000 0.759800 9.318513
5.110000 8.970000 1.047800 21.712712
9.660000 8.470000 1.501100 54.645322
2.170000 0.020000 0.005000 0.000108
2.420000 1.400000 0.285900 0.437621
6.700000 2.520000 0.559800 4.374721
1.630000 7.140000 0.381600 2.109260
0.180000 5.700000 0.044600 0.022722
7.700000 4.780000 0.957800 15.869631
7.050000 9.420000 1.330500 39.469616
4.160000 7.810000 0.866900 12.779906
7.510000 6.850000 1.192900 27.288129
6.500000 7.140000 1.132900 23.381173
8.560000 5.360000 1.071400 22.119499
7.170000 8.980000 1.320700 37.910672
9.840000 8.150000 1.479500 52.846661
9.890000 1.630000 0.389300 3.019974
1.260000 9.440000 0.303800 1.750574
6.150000 7.210000 1.102900 21.768561
8.090000 5.350000 1.052200 20.440946
6.300000 2.360000 0.524500 3.610690
2.000000 4.100000 0.424800 1.588438
2.930000 4.270000 0.569600 3.193540
3.030000 8.580000 0.678900 8.199050
8.640000 7.710000 1.355900 40.175763
5.760000 8.880000 1.139500 26.183523
6.750000 1.480000 0.347500 1.651728
8.420000 3.020000 0.675300 7.969659
2.460000 9.390000 0.569400 6.207306
3.190000 1.470000 0.315800 0.677379
6.910000 1.960000 0.450300 2.866771
0.610000 3.360000 0.144900 0.142448
9.200000 9.750000 1.577200 62.889840
4.910000 3.650000 0.690500 5.529041
6.100000 5.290000 0.942000 13.526834
2.200000 2.940000 0.415200 1.199641
1.280000 7.400000 0.305000 1.387537
8.180000 2.680000 0.606200 6.198789
4.860000 0.640000 0.154400 0.232736
5.260000 8.670000 1.060800 21.801030
1.520000 2.530000 0.307400 0.532921
3.480000 1.890000 0.392100 1.168856
5.520000 1.570000 0.360600 1.468804
6.360000 2.500000 0.551700 4.050232
6.920000 6.900000 1.151700 24.439838
3.170000 1.640000 0.344000 0.812825
9.680000 3.830000 0.844400 14.448324
4.050000 2.280000 0.468900 1.958687
0.000000 5.120000 0.000000 0.000000
9.110000 8.490000 1.463900 50.338592
2.390000 4.210000 0.490500 2.231609
3.600000 2.130000 0.432500 1.496353
4.430000 4.650000 0.756000 6.922453
3.550000 4.070000 0.630600 4.053990
3.870000 8.920000 0.840400 13.318707
2.790000 2.090000 0.394300 1.027002
7.490000 9.840000 1.404900 46.225062
6.810000 6.660000 1.122300 22.623399
6.670000 2.490000 0.553700 4.258424
8.580000 2.670000 0.607500 6.510016
7.670000 6.280000 1.145300 24.578800
9.870000 3.360000 0.756400 11.676864
3.190000 2.780000 0.494000 1.949316
2.040000 6.620000 0.464700 2.936895
5.980000 3.220000 0.669300 5.844548
8.960000 4.030000 0.869600 14.384409
9.650000 8.500000 1.503400 54.862714
7.780000 8.910000 1.381300 42.604769
8.300000 6.790000 1.238800 31.104432
8.020000 1.340000 0.319800 1.653120
5.850000 1.860000 0.422200 2.146333
9.160000 7.830000 1.402900 44.787262
6.770000 8.280000 1.235400 30.854007
3.640000 0.110000 0.027300 0.005423
6.340000 5.430000 0.972100 14.895371
9.910000 8.540000 1.524800 57.433635
7.420000 1.020000 0.245600 0.899866
1.310000 6.350000 0.308800 1.225662
2.050000 9.340000 0.481300 4.384443
9.270000 9.800000 1.587300 64.102258
5.060000 7.770000 0.999900 17.656200
3.720000 2.910000 0.540300 2.608848
0.470000 3.960000 0.113800 0.102959
8.120000 2.220000 0.511900 4.345250
2.350000 4.930000 0.501500 2.652769
6.220000 0.590000 0.143800 0.257971
7.030000 8.880000 1.299200 36.166530
8.520000 9.880000 1.520800 56.974476
1.870000 1.670000 0.293600 0.407815
2.500000 9.980000 0.580900 6.854919
4.340000 8.110000 0.903500 14.424828
9.210000 9.870000 1.587100 64.141868
4.350000 9.020000 0.926100 16.580645
2.520000 1.870000 0.354000 0.745363
4.410000 3.040000 0.590100 3.544602
4.590000 9.720000 0.981300 20.000653
1.670000 1.750000 0.284800 0.369930
1.560000 2.870000 0.323600 0.656575
7.300000 7.440000 1.228200 29.646985
9.410000 5.490000 1.118800 26.098822
2.150000 7.470000 0.493200 3.720857
2.630000 2.640000 0.439200 1.355204
9.710000 0.490000 0.120900 0.284116
8.930000 8.560000 1.456500 49.488956
2.820000 5.640000 0.595900 4.315841
0.300000 4.100000 0.073600 0.044454
9.030000 8.040000 1.415300 45.707332
9.450000 1.020000 0.247700 1.163591
0.800000 5.230000 0.191800 0.387060
0.060000 0.130000 0.012900 0.000046
4.310000 5.530000 0.801300 8.520257
0.250000 0.520000 0.053300 0.003160
0.610000 9.380000 0.149900 0.422220
9.780000 4.500000 0.966900 19.468453
0.450000 7.020000 0.110600 0.172046
8.290000 7.750000 1.334400 38.113722
8.760000 0.750000 0.183300 0.589865
9.890000 3.610000 0.805300 13.330801
3.260000 4.060000 0.599200 3.534965
0.530000 3.180000 0.126500 0.102564
6.550000 7.570000 1.167500 25.761500
6.730000 1.180000 0.280900 1.071123
7.360000 3.000000 0.658300 6.697188
0.550000 4.900000 0.133400 0.175037
9.920000 9.320000 1.601000 65.802259
4.020000 3.380000 0.609800 3.689280
6.760000 0.400000 0.098500 0.131230
3.630000 2.750000 0.516700 2.303099
5.220000 4.630000 0.816400 8.777570
1.900000 7.840000 0.442700 3.123752
0.670000 4.220000 0.160300 0.218401
2.530000 5.150000 0.536600 3.186912
5.370000 0.870000 0.208000 0.467816
7.210000 0.880000 0.212900 0.656027
6.360000 9.090000 1.228600 31.804144
3.960000 8.890000 0.856000 13.812539
8.500000 0.540000 0.132800 0.300064
0.050000 6.100000 0.012500 0.001898
3.530000 3.460000 0.582400 3.161621
0.880000 4.940000 0.209300 0.436636
5.630000 7.560000 1.064400 20.240330
3.520000 7.420000 0.751900 8.968845
7.780000 9.580000 1.423500 47.279971
3.550000 2.500000 0.481900 1.914550
4.730000 6.470000 0.900100 12.314790
5.010000 0.510000 0.124100 0.154708
5.880000 1.960000 0.442400 2.376059
5.370000 9.470000 1.102400 25.350582
6.980000 3.930000 0.808200 10.029136
9.960000 3.880000 0.857400 15.306740
9.410000 9.870000 1.605300 66.273662
3.740000 6.560000 0.766700 8.504003
6.680000 5.530000 1.004000 16.520603
0.220000 6.220000 0.054500 0.036968
7.450000 3.470000 0.743800 8.791613
7.570000 2.800000 0.623400 6.122532
1.570000 0.220000 0.052900 0.008845
0.170000 2.850000 0.041800 0.009991
8.780000 8.300000 1.421600 46.054054
6.690000 7.400000 1.169700 25.752871
5.390000 9.980000 1.119600 27.306722
4.200000 3.600000 0.644300 4.335759
1.990000 6.720000 0.455200 2.855035
6.720000 1.700000 0.394700 2.131540
6.560000 9.550000 1.274800 35.789250
3.970000 7.650000 0.832200 11.484692
3.140000 3.330000 0.538500 2.502915
8.030000 0.350000 0.086500 0.120295
2.260000 4.690000 0.481200 2.327533
5.360000 1.600000 0.365700 1.470261
1.830000 2.450000 0.345600 0.692210
6.070000 4.530000 0.855800 10.512403
7.140000 1.520000 0.357600 1.849035
9.730000 2.300000 0.537000 5.698781
5.350000 0.660000 0.159600 0.273634
4.640000 2.550000 0.527500 2.827176
5.760000 5.690000 0.954100 13.898124
8.670000 5.860000 1.144700 26.079208
5.620000 4.270000 0.801400 8.586741
5.230000 3.210000 0.645300 4.879297
5.890000 7.700000 1.102800 22.324606
3.080000 0.430000 0.103500 0.066310
9.070000 0.330000 0.081700 0.121230
1.750000 2.320000 0.329300 0.597104
1.450000 3.180000 0.312100 0.658712
7.520000 2.720000 0.607500 5.764583
3.580000 3.120000 0.554400 2.755411
1.860000 4.150000 0.401600 1.420418
4.340000 2.440000 0.502000 2.404829
7.100000 9.100000 1.319500 38.031316
8.170000 2.510000 0.571900 5.489779
3.910000 9.830000 0.861300 15.274403
9.840000 5.020000 1.056300 23.731515
6.190000 3.710000 0.750700 7.773680
7.940000 5.780000 1.101600 22.604156
6.860000 5.800000 1.044000 18.493065
3.920000 4.060000 0.664700 4.702016
9.210000 3.440000 0.764900 11.221632
0.060000 2.260000 0.014900 0.001004
6.180000 2.520000 0.552900 3.967574
4.840000 2.110000 0.457800 2.145847
0.610000 0.660000 0.105600 0.018900
7.310000 3.200000 0.693800 7.447081
6.570000 8.730000 1.237400 31.697603
6.460000 4.450000 0.864000 11.128755
1.170000 1.490000 0.216900 0.168656
7.740000 7.080000 1.231300 30.004154
3.530000 0.680000 0.161000 0.184903
7.210000 5.640000 1.047100 18.993979
7.670000 1.620000 0.381300 2.258213
0.240000 7.610000 0.059500 0.053931
4.470000 2.670000 0.540800 2.910658
1.360000 8.730000 0.325700 1.864468
0.510000 6.140000 0.124700 0.191426
2.460000 0.920000 0.204500 0.214328
7.270000 7.270000 1.211700 28.462265
3.830000 3.000000 0.556700 2.853164
3.040000 2.490000 0.454000 1.531262
2.130000 7.020000 0.486000 3.403742
0.750000 0.740000 0.124200 0.030626
0.020000 0.240000 0.004900 0.000012
8.090000 2.880000 0.644600 6.973742
8.010000 1.110000 0.267200 1.149750
8.110000 3.680000 0.792800 10.833377
4.370000 8.430000 0.916300 15.339084
9.930000 2.430000 0.565800 6.463610
4.150000 1.650000 0.363500 1.148452
0.440000 8.130000 0.108500 0.191459
0.960000 9.750000 0.233800 1.068619
5.040000 4.620000 0.802700 8.311112
7.640000 9.170000 1.383500 43.167717
0.740000 8.750000 0.180900 0.573890
6.890000 6.220000 1.088200 20.740997
6.640000 7.090000 1.142300 23.907698
9.510000 8.900000 1.531600 57.632090
5.160000 0.200000 0.049500 0.025302
6.370000 9.940000 1.264800 35.994817
8.950000 9.010000 1.496600 53.639452
6.460000 6.590000 1.087300 20.573624
5.120000 9.870000 1.073400 24.648074
9.350000 8.780000 1.508600 55.055844
5.720000 3.590000 0.717100 6.625522
7.480000 5.430000 1.035900 18.813826
8.360000 1.060000 0.256100 1.100980
4.870000 7.780000 0.973600 16.598038
0.850000 1.090000 0.158000 0.065304
6.320000 7.490000 1.138500 23.995207
9.790000 6.050000 1.213900 32.371509
5.940000 1.990000 0.448900 2.472133
5.840000 0.950000 0.227000 0.606421
1.990000 7.360000 0.459300 3.169774
7.150000 4.250000 0.861900 11.814638
7.250000 4.780000 0.941000 14.638633
1.070000 6.010000 0.254500 0.785403
2.580000 9.080000 0.592700 6.525514
8.650000 7.540000 1.339700 38.879030
3.280000 9.220000 0.734200 10.310223
4.950000 6.230000 0.913500 12.561145
3.470000 0.570000 0.136200 0.129609
2.370000 3.470000 0.461400 1.700862
2.150000 0.710000 0.160400 0.114193
3.430000 4.520000 0.644100 4.458376
0.000000 2.630000 0.000000 0.000000
4.600000 4.570000 0.764200 7.139599
0.840000 6.640000 0.202900 0.549228
4.070000 2.370000 0.483200 2.104922
9.760000 8.130000 1.472400 52.031929
7.020000 3.770000 0.784200 9.412159
2.580000 6.800000 0.572400 4.645795
4.660000 1.660000 0.371500 1.334387
7.560000 8.070000 1.300400 35.270563
2.100000 1.800000 0.322100 0.541970
6.170000 4.010000 0.792900 8.811512
0.860000 4.820000 0.204500 0.406824
7.070000 7.580000 1.218600 29.033832
1.450000 4.190000 0.325700 0.920404
5.970000 8.950000 1.171000 28.073348
3.310000 9.340000 0.741300 10.644040
1.360000 0.090000 0.022100 0.001332
6.570000 2.790000 0.608100 5.123735
5.930000 9.980000 1.202700 32.109005
6.750000 5.160000 0.966300 15.023720
0.780000 7.520000 0.189700 0.542641
9.680000 3.860000 0.850000 14.651280
1.730000 0.890000 0.186900 0.130843
5.630000 3.470000 0.696700 6.129374
7.100000 3.310000 0.709400 7.621996
4.120000 6.680000 0.827100 10.249934
8.750000 4.310000 0.913700 15.702891
0.090000 0.890000 0.021900 0.000856
9.810000 3.250000 0.734100 10.911236
8.090000 8.240000 1.360700 40.313671
7.460000 0.900000 0.217800 0.710492
4.830000 4.480000 0.774200 7.448066
8.040000 6.580000 1.200200 28.290241
8.160000 4.390000 0.912700 14.827464
2.550000 0.470000 0.111600 0.064087
7.880000 5.260000 1.031500 19.182753
7.130000 4.340000 0.874500 12.192429
2.800000 6.110000 0.602100 4.713646
2.690000 3.540000 0.504900 2.146452
0.860000 1.330000 0.170300 0.087516
1.820000 7.630000 0.424600 2.795057
2.770000 6.550000 0.604200 5.039900
9.350000 9.460000 1.567400 61.618229
1.750000 4.390000 0.385400 1.365827
0.730000 9.740000 0.179000 0.624729
3.550000 6.360000 0.731600 7.475959
5.480000 3.740000 0.728300 6.690915
5.660000 7.480000 1.063900 20.113073
3.720000 2.650000 0.508800 2.244519
6.030000 6.620000 1.050700 18.651787
5.720000 0.190000 0.047100 0.025385
2.920000 1.420000 0.301800 0.570737
9.530000 0.660000 0.162000 0.501101
4.770000 7.550000 0.951000 15.404739
1.990000 6.350000 0.452400 2.673291
1.580000 5.900000 0.365000 1.603993
4.810000 3.630000 0.683000 5.325499
3.830000 5.490000 0.740500 6.973393
4.180000 3.540000 0.636700 4.194643
0.700000 6.000000 0.169600 0.346394
4.880000 0.000000 0.000000 0.000000
7.050000 8.140000 1.256100 32.078069
6.020000 7.410000 1.101300 21.892444
6.050000 7.260000 1.095500 21.429372
7.680000 6.450000 1.164200 25.678939
5.300000 9.730000 1.098700 25.677327
0.800000 9.620000 0.195700 0.737947
0.490000 3.940000 0.118500 0.111018
6.790000 0.520000 0.127400 0.220801
1.460000 6.920000 0.343700 1.655021
9.090000 7.820000 1.397300 44.206245
5.410000 2.040000 0.453000 2.313714
6.820000 1.070000 0.256200 0.901086
9.070000 9.560000 1.550900 59.777625
2.400000 7.360000 0.543100 4.476512
6.250000 1.480000 0.345500 1.515381
1.290000 1.790000 0.246700 0.254809
9.960000 5.440000 1.127000 27.669333
9.680000 0.950000 0.231400 1.039129
3.040000 3.310000 0.527700 2.361183
4.320000 5.900000 0.821700 9.361805
8.730000 9.610000 1.523100 56.822789
5.240000 5.840000 0.919300 12.512006
0.080000 9.580000 0.020000 0.007632
4.460000 6.750000 0.877400 11.856319
4.780000 6.870000 0.925000 13.605455
2.600000 7.250000 0.581400 5.086392
1.090000 6.510000 0.260100 0.887718
3.220000 8.200000 0.710700 8.664847
2.420000 3.380000 0.463900 1.697490
0.850000 2.360000 0.190000 0.176814
8.130000 6.620000 1.210000 29.018220
3.680000 8.670000 0.802200 11.764551
4.300000 1.640000 0.363600 1.185791
3.830000 7.490000 0.805500 10.508151
0.930000 9.680000 0.226600 0.996890
5.930000 2.890000 0.614000 4.798241
2.630000 3.320000 0.485900 1.891990
6.220000 2.870000 0.616300 5.032933
3.490000 7.930000 0.756000 9.597272
2.800000 6.480000 0.608500 5.069614
1.280000 9.390000 0.308300 1.794390
6.680000 3.220000 0.685600 6.729102
8.720000 0.930000 0.226000 0.893176
8.040000 8.830000 1.401200 44.236105
9.350000 5.160000 1.066400 23.298609
5.850000 2.180000 0.484900 2.863828
5.030000 7.910000 1.001000 17.907313
6.510000 9.060000 1.246300 32.882221
5.740000 0.430000 0.105400 0.127745
9.030000 9.950000 1.576100 62.974823
4.570000 4.840000 0.783200 7.700881
5.330000 3.010000 0.618500 4.488386
6.790000 0.750000 0.182000 0.451439
9.650000 0.120000 0.029900 0.017262
8.860000 5.820000 1.147000 26.555018
4.610000 1.710000 0.380600 1.389853
9.320000 4.840000 1.014400 20.792179
8.260000 0.290000 0.071900 0.085316
8.660000 9.440000 1.504100 54.675911
2.400000 2.210000 0.383200 0.903687
5.150000 9.250000 1.062000 22.900199
3.070000 3.880000 0.567500 3.014319
8.410000 6.010000 1.152700 26.068427
2.780000 5.300000 0.581400 3.889961
9.780000 2.570000 0.594700 7.053250
5.280000 4.870000 0.843800 9.646704
8.660000 1.570000 0.373100 2.432384
2.190000 5.130000 0.476900 2.462053
1.900000 3.030000 0.379600 0.983365
0.370000 4.880000 0.090700 0.080374
9.330000 0.850000 0.207400 0.804690
8.100000 1.230000 0.294900 1.417888
8.760000 2.490000 0.572000 5.863650
6.360000 8.400000 1.195200 28.512342
1.750000 5.310000 0.395500 1.713987
2.210000 8.190000 0.510200 4.351473
3.630000 8.400000 0.788800 11.045009
6.240000 8.930000 1.205900 30.090790
2.650000 5.580000 0.565900 3.821668
0.410000 1.890000 0.096300 0.035536
8.290000 0.520000 0.127900 0.271485
7.000000 0.830000 0.201000 0.567613
8.790000 0.520000 0.128000 0.288381
8.630000 5.120000 1.038800 20.708501
2.880000 7.890000 0.642400 6.768722
1.230000 2.040000 0.248500 0.281058
1.770000 8.860000 0.418200 3.132666
8.420000 0.460000 0.113400 0.216668
9.320000 0.060000 0.015000 0.004181
3.590000 4.540000 0.663800 4.824322
3.470000 1.210000 0.271600 0.530052
7.740000 5.030000 0.994600 17.392603
2.310000 3.500000 0.454600 1.649831
0.830000 3.820000 0.195000 0.294294
7.300000 4.000000 0.828100 10.954056
1.430000 3.340000 0.311300 0.683001
4.380000 7.280000 0.885300 12.727275
6.360000 6.750000 1.091100 20.821848
9.090000 1.630000 0.387600 2.754864
3.020000 9.700000 0.687100 9.415058
3.450000 2.690000 0.500000 2.070250
0.400000 5.820000 0.098200 0.112436
2.980000 0.600000 0.141700 0.120975
4.380000 0.250000 0.061600 0.033249
7.550000 9.880000 1.414100 47.085555
5.210000 1.670000 0.378700 1.538826
2.440000 6.570000 0.543000 4.031957
6.830000 7.090000 1.159400 24.954737
3.700000 7.340000 0.780600 9.647980
7.520000 8.750000 1.344300 39.367890
2.370000 3.290000 0.453300 1.581050
7.810000 9.680000 1.432700 48.275502
0.140000 5.410000 0.034800 0.013084
0.400000 8.670000 0.098800 0.169424
2.480000 8.900000 0.570800 5.927097
3.230000 7.460000 0.701700 7.762897
8.480000 5.420000 1.077000 22.251591
2.420000 6.550000 0.538900 3.958106
9.180000 9.620000 1.565400 61.448945
7.490000 5.110000 0.995200 17.074201
0.650000 8.170000 0.159100 0.414492
2.170000 5.440000 0.477800 2.602030
9.910000 1.160000 0.281000 1.570819
7.010000 0.840000 0.203300 0.581827
6.180000 6.090000 1.022400 17.102412
0.050000 3.770000 0.012500 0.001170
0.470000 2.600000 0.111700 0.065464
0.840000 9.350000 0.205100 0.788061
0.410000 6.090000 0.100700 0.123696
7.140000 4.100000 0.839000 11.099101
3.330000 5.880000 0.683800 6.055140
1.420000 9.820000 0.341200 2.299652
7.540000 0.710000 0.173100 0.453021
6.400000 1.010000 0.241700 0.753060
6.000000 0.720000 0.174300 0.365843
5.630000 2.180000 0.482200 2.734799
7.610000 4.240000 0.874200 12.767483
5.750000 0.270000 0.066700 0.051174
4.200000 6.570000 0.834500 10.351498
6.220000 3.750000 0.757600 7.965624
0.720000 4.480000 0.172200 0.267484
6.950000 0.070000 0.017500 0.004235
6.550000 6.560000 1.092500 20.863336
3.550000 6.760000 0.742200 8.087961
8.010000 2.650000 0.598700 5.924725
4.210000 9.040000 0.902500 15.703658
9.390000 4.940000 1.032400 21.743805
9.160000 9.920000 1.586200 64.085541
5.530000 6.710000 1.005900 16.626730
6.300000 1.270000 0.299900 1.145700
1.350000 2.820000 0.287800 0.500215
9.170000 9.450000 1.551100 59.743999
7.920000 5.150000 1.018100 18.652586
3.170000 5.360000 0.643700 4.935297
3.780000 8.770000 0.821800 12.511774
4.950000 4.210000 0.755900 7.012447
7.220000 3.560000 0.754500 8.837655
0.170000 9.260000 0.042300 0.033145
